budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count
178000000,,353081,tt4912910,en,Mission: Impossible - Fallout,"When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.",115.066,2018-07-13,791657398,147,Released,Some missions are not a choice.,Mission: Impossible - Fallout,false,7.411,7364
200000000,http://www.sonypictures.com/movies/2012,14161,tt1190080,en,2012,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",63.739,2009-10-10,791217826,158,Released,We Were Warned.,2012,false,5.8,11181
160000000,https://www.thefastsaga.com/fast-saga/ff6,82992,tt1905041,en,Fast & Furious 6,"Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries: Dominic unexpectedly gets convoluted also facing his presumed deceased girlfriend, Letty.",7.762,2013-05-21,788680968,131,Released,All roads lead to this,Fast & Furious 6,false,6.817,9913
185000000,http://www.indianajones.com/site/index.html,217,tt0367882,en,Indiana Jones and the Kingdom of the Crystal Skull,"Set during the Cold War, the Soviets—led by sword-wielding Irina Spalko—are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. Indy is coerced to head to Peru at the behest of a young man whose friend—and Indy's colleague—Professor Oxley has been captured for his knowledge of the skull's whereabouts.",62.168,2008-05-21,786636033,122,Released,The adventure continues . . .,Indiana Jones and the Kingdom of the Crystal Skull,false,5.991,7457
250000000,https://www.007.com/no-time-to-die/,370172,tt2382320,en,No Time to Die,"Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",70.241,2021-09-29,774153007,163,Released,The mission that changes everything begins…,No Time to Die,false,7.417,5363
125000000,http://www.sonypictures.com/movies/thedavincicode/,591,tt0382625,en,The Da Vinci Code,"A murder in Paris’ Louvre Museum and cryptic clues in some of Leonardo da Vinci’s most famous paintings lead to the discovery of a religious mystery. For 2,000 years a secret society closely guards information that — should it come to light — could rock the very foundations of Christianity.",28.469,2006-05-17,767820459,149,Released,Seek the truth,The Da Vinci Code,false,6.722,8543
200000000,https://www.uphe.com/movies/fast-furious-presents-hobbs-shaw,384018,tt6806448,en,Fast & Furious Presents: Hobbs & Shaw,"Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have traded smack talk and body blows. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, they join forces to defeat him.",101.384,2019-08-01,760098996,137,Released,Nothing is stronger than family.,Fast & Furious Presents: Hobbs & Shaw,false,6.9,6500
165000000,http://www.shrekforeverafter.com/,10192,tt0892791,en,Shrek Forever After,"A bored and domesticated Shrek pacts with deal-maker Rumpelstiltskin to get back to feeling like a real ogre again, but when he's duped and sent to a twisted version of Far Far Away—where Rumpelstiltskin is king, ogres are hunted, and he and Fiona have never met—he sets out to restore his world and reclaim his true love.",71.401,2010-05-16,752600867,93,Released,It ain't Ogre... Til it's Ogre,Shrek Forever After,false,6.347,6642
145000000,,80321,tt1277953,en,Madagascar 3: Europe's Most Wanted,"Animal pals Alex, Marty, Melman, and Gloria are still trying to make it back to New York's Central Park Zoo. They are forced to take a detour to Europe to find the penguins and chimps who broke the bank at a Monte Carlo casino. When French animal-control officer Capitaine Chantel DuBois picks up their scent, Alex and company are forced to hide out in a traveling circus.",46.369,2012-06-06,746921274,93,Released,They Have One Shot to Get Back Home.,Madagascar 3: Europe's Most Wanted,false,6.6,5587
180000000,,411,tt0363771,en,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.",175.187,2005-12-07,745013115,143,Released,Evil Has Reigned For 100 Years...,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",false,7.123,9663
200000000,,62211,tt1453405,en,Monsters University,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,66.001,2013-06-19,743559607,104,Released,School never looked this scary.,Monsters University,false,7.031,9784
20000000,https://www.wellgousa.com/films/ne-zha,615453,tt10627720,zh,哪吒之魔童降世,"The Primus extracts a Mixed Yuan Bead into a Spirit Seed and a Demon Pill. The Spirit Seed can be reincarnated as a human to help King Zhou establish a new dynasty, whereas the Demon Pill will create a devil threatening humanity. Ne Zha is the one who is destined to be the hero, but instead he becomes a devil incarnate, because the Spirit Seed and a Demon Pill are switched.",17.271,2019-07-26,742500000,110,Released,,Ne Zha,false,7.937,350
20000000,,504093,tt7843530,zh,大闹东海,"Nezha gets into trouble and implicates his parents, who get punished by the heavens along with him. He bravely steps up and admits his fault, which touches the heavens, and his effort comes to fruition. The family of three finally reunites in the end.",3.048,,742500000,110,Post Production,,The Legend of Nezha,false,0,0
150000000,,604,tt0234215,en,The Matrix Reloaded,"Six months after the events depicted in The Matrix, Neo has proved to be a good omen for the free humans, as more and more humans are being freed from the matrix and brought to Zion, the one and only stronghold of the Resistance.  Neo himself has discovered his superpowers including super speed, ability to see the codes of the things inside the matrix and a certain degree of pre-cognition. But a nasty piece of news hits the human resistance: 250,000 machine sentinels are digging to Zion and would reach them in 72 hours. As Zion prepares for the ultimate war, Neo, Morpheus and Trinity are advised by the Oracle to find the Keymaker who would help them reach the Source.  Meanwhile Neo's recurrent dreams depicting Trinity's death have got him worried and as if it was not enough, Agent Smith has somehow escaped deletion, has become more powerful than before and has fixed Neo as his next target.",45.629,2003-05-15,738599701,138,Released,Free your mind.,The Matrix Reloaded,false,7.038,9981
200000000,https://www.thefastsaga.com,385128,tt5433138,en,F9,Dominic Toretto and his crew battle the most skilled assassin and high-performance driver they've ever encountered: his forsaken brother.,79.177,2021-05-19,726229501,143,Released,Justice is coming.,F9,false,7.161,6519
110000000,http://www.breakingdawn-themovie.com/,50619,tt1324999,en,The Twilight Saga: Breaking Dawn - Part 1,The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world.,66.416,2011-11-16,712171856,117,Released,Forever is just the beginning,The Twilight Saga: Breaking Dawn - Part 1,false,6.205,8152
170000000,http://www.dawnofapes.com/,119450,tt2103281,en,Dawn of the Planet of the Apes,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",67.536,2014-06-26,710644566,130,Released,One last chance for peace.,Dawn of the Planet of the Apes,false,7.306,10205
50000000,,18239,tt1259571,en,The Twilight Saga: New Moon,"Forks, Washington resident Bella Swan is reeling from the departure of her vampire love, Edward Cullen, and finds comfort in her friendship with Jacob Black, a werewolf. But before she knows it, she's thrust into a centuries-old conflict, and her desire to be with Edward at any cost leads her to take greater and greater risks.",50.55,2009-11-18,709827462,131,Released,The Next Chapter Begins.,The Twilight Saga: New Moon,false,6.008,8525
150000000,http://www.transformersmovie.com/,1858,tt0418279,en,Transformers,Young teenager Sam Witwicky becomes involved in the ancient struggle between two extraterrestrial factions of transforming robots – the heroic Autobots and the evil Decepticons. Sam holds the clue to unimaginable power and the Decepticons will stop at nothing to retrieve it.,20.936,2007-06-27,709709780,143,Released,Their war. Our world.,Transformers,false,6.778,10326
68000000,http://eclipsethemovie.com,24021,tt1325004,en,The Twilight Saga: Eclipse,"Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge. In the midst of it all, she is forced to choose between her love for Edward and her friendship with Jacob, knowing that her decision has the potential to ignite the ageless struggle between vampire and werewolf. With her graduation quickly approaching, Bella is confronted with the most important decision of her life.",67.085,2010-06-23,698491347,124,Released,It all begins... with a choice.,The Twilight Saga: Eclipse,false,6.219,8139
